,SNo,ObservationDate,Province_State,Country_Region,Last Update,Confirmed,Deaths,Recovered,State,Latitude,Longitude,City
227,2020,2020-02-21,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
228,2022,2020-02-21,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
229,2023,2020-02-21,CA,US,2020-02-21T23:13:16,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
230,2077,2020-02-22,CA,US,2020-02-22T17:13:24,5.0,0.0,0.0,CA,37.2718745,-119.2704153,California
231,2088,2020-02-22,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
232,2089,2020-02-22,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
233,2090,2020-02-22,CA,US,2020-02-21T05:23:04,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
234,2103,2020-02-22,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
235,2104,2020-02-22,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
236,2106,2020-02-22,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
237,2107,2020-02-22,CA,US,2020-02-21T23:13:16,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
238,2161,2020-02-23,CA,US,2020-02-22T17:13:24,5.0,0.0,0.0,CA,37.2718745,-119.2704153,California
239,2172,2020-02-23,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
240,2173,2020-02-23,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
241,2174,2020-02-23,CA,US,2020-02-21T05:23:04,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
242,2187,2020-02-23,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
243,2188,2020-02-23,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
244,2190,2020-02-23,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
245,2191,2020-02-23,CA,US,2020-02-21T23:13:16,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
246,2256,2020-02-24,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
247,2257,2020-02-24,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
248,2258,2020-02-24,CA,US,2020-02-21T05:23:04,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
249,2275,2020-02-24,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
250,2276,2020-02-24,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
251,2278,2020-02-24,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
252,2279,2020-02-24,CA,US,2020-02-21T23:13:16,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
253,2285,2020-02-24,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
254,2349,2020-02-25,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
255,2350,2020-02-25,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
256,2351,2020-02-25,CA,US,2020-02-21T05:23:04,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
257,2369,2020-02-25,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
258,2370,2020-02-25,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
259,2372,2020-02-25,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
260,2373,2020-02-25,CA,US,2020-02-21T23:13:16,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
261,2379,2020-02-25,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
262,2450,2020-02-26,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
263,2451,2020-02-26,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
264,2452,2020-02-26,CA,US,2020-02-21T05:23:04,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
265,2470,2020-02-26,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
266,2471,2020-02-26,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
267,2473,2020-02-26,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
268,2474,2020-02-26,CA,US,2020-02-21T23:13:16,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
269,2480,2020-02-26,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
270,2553,2020-02-27,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
271,2554,2020-02-27,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
272,2555,2020-02-27,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
273,2556,2020-02-27,CA,US,2020-02-21T05:23:04,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
274,2576,2020-02-27,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
275,2577,2020-02-27,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
276,2579,2020-02-27,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
277,2585,2020-02-27,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
278,2660,2020-02-28,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
279,2661,2020-02-28,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
280,2662,2020-02-28,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
281,2663,2020-02-28,CA,US,2020-02-21T05:23:04,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
282,2690,2020-02-28,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
283,2691,2020-02-28,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
284,2693,2020-02-28,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
285,2699,2020-02-28,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
286,2775,2020-02-29,CA,US,2020-02-29T01:33:03,3.0,0.0,1.0,CA,37.2718745,-119.2704153,California
287,2780,2020-02-29,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
288,2781,2020-02-29,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
289,2782,2020-02-29,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
290,2807,2020-02-29,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
291,2808,2020-02-29,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
292,2810,2020-02-29,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
293,2818,2020-02-29,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
294,2901,2020-03-01,CA,US,2020-02-29T01:33:03,3.0,0.0,1.0,CA,37.2718745,-119.2704153,California
295,2907,2020-03-01,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
296,2908,2020-03-01,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
297,2909,2020-03-01,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
298,2932,2020-03-01,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
299,2933,2020-03-01,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
300,2935,2020-03-01,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
301,2943,2020-03-01,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
302,3006,2020-03-02,CA,US,2020-03-02T20:33:02,9.0,0.0,1.0,CA,37.2718745,-119.2704153,California
303,3039,2020-03-02,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
304,3040,2020-03-02,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
305,3041,2020-03-02,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
306,3069,2020-03-02,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
307,3070,2020-03-02,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
308,3073,2020-03-02,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
309,3074,2020-03-02,CA,US,2020-03-02T23:53:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
310,3076,2020-03-02,CA,US,2020-03-02T20:43:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
311,3078,2020-03-02,CA,US,2020-03-02T20:53:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
312,3084,2020-03-02,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
313,3149,2020-03-03,CA,US,2020-03-03T23:33:03,11.0,0.0,1.0,CA,37.2718745,-119.2704153,California
314,3185,2020-03-03,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
315,3186,2020-03-03,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
316,3187,2020-03-03,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
317,3188,2020-03-03,CA,US,2020-03-03T00:43:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
318,3215,2020-03-03,CA,US,2020-03-03T23:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
319,3217,2020-03-03,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
320,3218,2020-03-03,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
321,3222,2020-03-03,CA,US,2020-02-01T19:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
322,3223,2020-03-03,CA,US,2020-03-02T23:53:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
323,3226,2020-03-03,CA,US,2020-03-02T20:53:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
324,3235,2020-03-03,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
325,3304,2020-03-04,CA,US,2020-03-03T23:33:03,11.0,0.0,1.0,CA,37.2718745,-119.2704153,California
326,3315,2020-03-04,CA,US,2020-03-04T18:13:18,7.0,0.0,0.0,CA,37.2718745,-119.2704153,California
327,3333,2020-03-04,CA,US,2020-03-04T02:13:11,3.0,0.0,0.0,CA,37.2718745,-119.2704153,California
328,3342,2020-03-04,CA,US,2020-03-04T19:53:02,2.0,1.0,0.0,CA,37.2718745,-119.2704153,California
329,3344,2020-03-04,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
330,3345,2020-03-04,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
331,3346,2020-03-04,CA,US,2020-02-21T05:43:02,2.0,0.0,1.0,CA,37.2718745,-119.2704153,California
332,3347,2020-03-04,CA,US,2020-03-03T00:43:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
333,3378,2020-03-04,CA,US,2020-03-03T23:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
334,3380,2020-03-04,CA,US,2020-03-04T04:23:05,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
335,3381,2020-03-04,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
336,3387,2020-03-04,CA,US,2020-03-02T20:53:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
337,3395,2020-03-04,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
338,3457,2020-03-05,CA,US,2020-03-05T22:53:03,20.0,0.0,1.0,CA,37.2718745,-119.2704153,California
339,3471,2020-03-05,CA,US,2020-03-05T21:03:14,11.0,0.0,0.0,CA,37.2718745,-119.2704153,California
340,3500,2020-03-05,CA,US,2020-03-04T02:13:11,3.0,0.0,0.0,CA,37.2718745,-119.2704153,California
341,3501,2020-03-05,CA,US,2020-03-05T20:33:03,3.0,0.0,1.0,CA,37.2718745,-119.2704153,California
342,3513,2020-03-05,CA,US,2020-03-04T19:53:02,2.0,1.0,0.0,CA,37.2718745,-119.2704153,California
343,3515,2020-03-05,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
344,3516,2020-03-05,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
345,3517,2020-03-05,CA,US,2020-03-05T20:33:03,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
346,3518,2020-03-05,CA,US,2020-03-03T00:43:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
347,3546,2020-03-05,CA,US,2020-03-03T23:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
348,3549,2020-03-05,CA,US,2020-03-04T04:23:05,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
349,3552,2020-03-05,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
350,3559,2020-03-05,CA,US,2020-03-02T20:53:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
351,3568,2020-03-05,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
352,3634,2020-03-06,CA,US,2020-03-05T22:53:03,20.0,0.0,1.0,CA,37.2718745,-119.2704153,California
353,3652,2020-03-06,CA,US,2020-03-06T23:13:07,13.0,0.0,0.0,CA,37.2718745,-119.2704153,California
354,3669,2020-03-06,CA,US,2020-03-06T23:13:07,5.0,1.0,0.0,CA,37.2718745,-119.2704153,California
355,3679,2020-03-06,CA,US,2020-03-06T19:43:02,3.0,0.0,0.0,CA,37.2718745,-119.2704153,California
356,3682,2020-03-06,CA,US,2020-03-04T02:13:11,3.0,0.0,0.0,CA,37.2718745,-119.2704153,California
357,3683,2020-03-06,CA,US,2020-03-05T20:33:03,3.0,0.0,1.0,CA,37.2718745,-119.2704153,California
358,3700,2020-03-06,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
359,3701,2020-03-06,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
360,3702,2020-03-06,CA,US,2020-03-05T20:33:03,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
361,3703,2020-03-06,CA,US,2020-03-03T00:43:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
362,3734,2020-03-06,CA,US,2020-03-03T23:53:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
363,3743,2020-03-06,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
364,3753,2020-03-06,CA,US,2020-03-02T20:53:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
365,3760,2020-03-06,CA,US,2020-03-06T20:13:14,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
366,3767,2020-03-06,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
367,3827,2020-03-07,CA,US,2020-03-07T23:43:03,32.0,0.0,1.0,CA,37.2718745,-119.2704153,California
368,3847,2020-03-07,CA,US,2020-03-07T23:53:03,14.0,0.0,0.0,CA,37.2718745,-119.2704153,California
369,3859,2020-03-07,CA,US,2020-03-07T23:53:03,9.0,0.0,0.0,CA,37.2718745,-119.2704153,California
370,3874,2020-03-07,CA,US,2020-03-06T23:13:07,5.0,1.0,0.0,CA,37.2718745,-119.2704153,California
371,3889,2020-03-07,CA,US,2020-03-06T19:43:02,3.0,0.0,0.0,CA,37.2718745,-119.2704153,California
372,3895,2020-03-07,CA,US,2020-03-04T02:13:11,3.0,0.0,0.0,CA,37.2718745,-119.2704153,California
373,3897,2020-03-07,CA,US,2020-03-05T20:33:03,3.0,0.0,1.0,CA,37.2718745,-119.2704153,California
374,3905,2020-03-07,CA,US,2020-03-07T13:13:14,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
375,3915,2020-03-07,CA,US,2020-02-27T20:33:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
376,3916,2020-03-07,CA,US,2020-02-03T03:53:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
377,3917,2020-03-07,CA,US,2020-03-03T00:43:02,2.0,0.0,0.0,CA,37.2718745,-119.2704153,California
378,3961,2020-03-07,CA,US,2020-02-21T05:13:09,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
379,3966,2020-03-07,CA,US,2020-03-07T20:13:14,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
380,3974,2020-03-07,CA,US,2020-03-07T23:43:03,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
381,3977,2020-03-07,CA,US,2020-03-02T20:53:02,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
382,3984,2020-03-07,CA,US,2020-03-06T20:13:14,1.0,0.0,0.0,CA,37.2718745,-119.2704153,California
383,3992,2020-03-07,CA,US,2020-02-24T23:33:02,0.0,0.0,0.0,CA,37.2718745,-119.2704153,California
384,4554,2020-03-10,CA,US,2020-03-10T19:13:28,144.0,2.0,2.0,CA,37.2718745,-119.2704153,California
385,4759,2020-03-11,CA,US,2020-03-11T23:53:03,177.0,3.0,2.0,CA,37.2718745,-119.2704153,California
386,4973,2020-03-12,CA,US,2020-03-12T23:44:33,221.0,4.0,6.0,CA,37.2718745,-119.2704153,California
387,5329,2020-03-13,CA,US,2020-03-11T20:00:00,282.0,4.0,6.0,CA,37.2718745,-119.2704153,California
388,5416,2020-03-14,CA,US,2020-03-14T22:13:32,340.0,5.0,6.0,CA,37.2718745,-119.2704153,California
389,5665,2020-03-15,CA,US,2020-03-15T18:33:03,426.0,6.0,6.0,CA,37.2718745,-119.2704153,California
390,5920,2020-03-16,CA,US,2020-03-16T23:53:03,557.0,7.0,6.0,CA,37.2718745,-119.2704153,California
391,6188,2020-03-17,CA,US,2020-03-17T22:53:03,698.0,12.0,6.0,CA,37.2718745,-119.2704153,California
392,6465,2020-03-18,CA,US,2020-03-18T19:14:34,751.0,13.0,0.0,CA,37.2718745,-119.2704153,California
393,6745,2020-03-19,CA,US,2020-03-19T21:13:40,952.0,18.0,0.0,CA,37.2718745,-119.2704153,California
394,7035,2020-03-20,CA,US,2020-03-20T23:43:03,1177.0,23.0,0.0,CA,37.2718745,-119.2704153,California
395,206,2020-01-26,AZ,US,1/26/20 16:00,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
396,253,2020-01-27,AZ,US,1/27/20 23:59,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
397,304,2020-01-28,AZ,US,1/28/20 23:00,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
398,356,2020-01-29,AZ,US,1/29/20 19:30,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
399,411,2020-01-30,AZ,US,1/30/20 16:00,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
400,485,2020-01-31,AZ,US,1/31/2020 23:59,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
401,560,2020-02-01,AZ,US,2/1/2020 19:43,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
402,627,2020-02-02,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
403,695,2020-02-03,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
404,765,2020-02-04,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
405,836,2020-02-05,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
406,907,2020-02-06,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
407,979,2020-02-07,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
408,1051,2020-02-08,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
409,1123,2020-02-09,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
410,1195,2020-02-10,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
411,1268,2020-02-11,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
412,1341,2020-02-12,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
413,1415,2020-02-13,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
414,1490,2020-02-14,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
415,1565,2020-02-15,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
416,1640,2020-02-16,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
417,1715,2020-02-17,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
418,1790,2020-02-18,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
419,1866,2020-02-19,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
420,1942,2020-02-20,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
421,2026,2020-02-21,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
422,2110,2020-02-22,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
423,2194,2020-02-23,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
424,2282,2020-02-24,AZ,US,2020-02-01T19:43:03,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
425,2376,2020-02-25,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
426,2477,2020-02-26,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
427,2582,2020-02-27,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
428,2696,2020-02-28,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
429,2814,2020-02-29,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
430,2939,2020-03-01,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
431,3079,2020-03-02,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
432,3220,2020-03-03,AZ,US,2020-03-03T17:33:02,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
433,3227,2020-03-03,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
434,3383,2020-03-04,AZ,US,2020-03-03T17:33:02,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
435,3388,2020-03-04,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
436,3554,2020-03-05,AZ,US,2020-03-03T17:33:02,1.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
437,3560,2020-03-05,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
438,3698,2020-03-06,AZ,US,2020-03-06T18:33:03,2.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
439,3754,2020-03-06,AZ,US,2020-02-25T21:23:03,1.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
440,3893,2020-03-07,AZ,US,2020-03-07T19:53:02,3.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
441,3913,2020-03-07,AZ,US,2020-03-07T17:13:23,2.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
442,4641,2020-03-10,AZ,US,2020-03-10T02:53:04,6.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
443,4844,2020-03-11,AZ,US,2020-03-11T18:52:04,9.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
444,5073,2020-03-12,AZ,US,2020-03-11T18:52:04,9.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
445,5327,2020-03-13,AZ,US,2020-03-11T20:00:00,9.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
446,5533,2020-03-14,AZ,US,2020-03-14T18:13:23,12.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
447,5790,2020-03-15,AZ,US,2020-03-14T18:13:23,13.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
448,6047,2020-03-16,AZ,US,2020-03-16T17:13:23,18.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
449,6332,2020-03-17,AZ,US,2020-03-17T23:13:10,20.0,0.0,1.0,AZ,34.1682185,-111.930907,Arizona
450,6603,2020-03-18,AZ,US,2020-03-18T19:33:03,27.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
451,6873,2020-03-19,AZ,US,2020-03-19T23:43:04,45.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
452,7148,2020-03-20,AZ,US,2020-03-20T19:13:30,78.0,0.0,0.0,AZ,34.1682185,-111.930907,Arizona
453,555,2020-02-01,MA,US,2/1/2020 19:43,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
454,622,2020-02-02,MA,US,2020-02-01T19:43:03,1.0,0.0,0.0,MA,42.062939799999995,-71.718067,Massachusetts
